,id_dato,v_diodo_garita,v_bateria_garita,lux,mag_viento,dir_viento,hum,lluvia,temp,presion,adc0,adc1,adc2,fecha
1166,24889,180,1023,629,13.51,181.17,60.4,233,19.82,551.38,4120,4120,4120,2024-12-12 08:38:36
1167,24890,178,1023,648,7.9,228.29,58.0,233,21.13,551.34,4147,4147,4147,2024-12-12 08:43:59
1168,24891,177,1023,653,4.04,205.31,53.3,233,21.95,551.36,4131,4131,4131,2024-12-12 08:49:22
1169,24892,177,1023,653,3.99,225.24,53.8,233,22.36,551.31,4136,4136,4136,2024-12-12 08:54:45
1170,24893,176,1023,631,5.38,218.18,52.9,233,22.29,551.35,4169,4169,4169,2024-12-12 09:00:09
1171,24894,175,1023,655,4.64,226.45,53.7,233,22.67,551.38,4186,4186,4186,2024-12-12 09:05:32
1172,24895,175,1023,648,5.34,236.75,50.6,233,23.12,551.34,12420,12420,12420,2024-12-12 09:10:55
1173,24896,174,1023,655,5.22,207.43,51.7,233,22.79,551.3,4186,4186,4186,2024-12-12 09:16:18
1174,24897,174,1023,634,5.5,211.88,26.6,233,22.74,551.24,4180,4180,4180,2024-12-12 09:21:41
1175,24898,174,1023,638,4.16,238.87,50.7,233,23.07,551.31,4180,4180,4180,2024-12-12 09:27:04
1176,24899,174,1023,599,4.52,200.73,52.4,233,23.01,551.31,4180,4180,4180,2024-12-12 09:32:27
1177,24900,174,1023,630,6.47,217.13,50.7,233,22.83,551.23,4175,4175,4175,2024-12-12 09:37:50
1178,24901,174,1023,627,6.28,184.73,50.1,233,22.86,551.23,4169,4169,4169,2024-12-12 09:43:13
1179,24902,174,1023,609,7.31,197.96,47.3,233,22.69,551.17,4180,4180,4180,2024-12-12 09:48:36
1180,24903,174,1023,610,7.86,200.94,49.6,233,22.82,551.14,4180,4180,4180,2024-12-12 09:53:59
1181,24904,174,1023,641,6.97,198.53,47.1,233,23.15,551.18,4175,4175,4175,2024-12-12 09:59:21
1182,24905,174,1023,635,5.38,216.68,45.6,233,23.62,551.17,4175,4175,4175,2024-12-12 10:04:45
1183,24906,173,1023,630,6.16,193.94,45.5,233,23.82,551.27,4191,4191,4191,2024-12-12 10:10:08
1184,24907,174,1023,628,4.87,189.38,45.3,233,23.71,551.25,4186,4186,4186,2024-12-12 10:15:30
1185,24908,174,1023,628,5.85,257.36,46.8,233,23.84,551.26,4169,4169,4169,2024-12-12 10:20:53
1186,24909,174,1023,626,4.5,262.29,45.7,233,24.52,551.35,4180,4180,4180,2024-12-12 10:26:16
1187,24910,174,1023,630,4.52,224.36,44.2,233,24.28,551.32,4153,4153,4153,2024-12-12 10:31:39
1188,24911,174,1023,629,5.65,190.8,41.9,233,24.1,551.26,4169,4169,4169,2024-12-12 10:37:02
1189,24912,175,1023,630,9.93,182.74,40.6,233,24.35,551.29,4153,4153,4153,2024-12-12 10:42:25
1190,24913,175,1023,623,5.77,192.65,41.4,233,24.29,551.22,4180,4180,4180,2024-12-12 10:47:48
1191,24914,174,1023,628,3.93,187.83,41.2,233,24.56,551.2,4175,4175,4175,2024-12-12 10:53:11
1192,24915,174,1023,631,9.25,192.73,40.7,233,24.81,551.09,4180,4180,4180,2024-12-12 10:58:34
1193,24916,175,1023,641,9.93,197.08,39.0,233,24.42,551.06,4191,4191,4191,2024-12-12 11:03:57
1194,24917,174,1023,641,7.44,192.72,40.2,233,24.49,551.07,4164,4164,4164,2024-12-12 11:09:21
1195,24918,174,1023,640,6.05,191.89,38.1,233,25.21,551.03,4180,4180,4180,2024-12-12 11:14:44
1196,24919,174,1023,639,6.13,199.99,37.5,233,24.96,551.08,4164,4164,4164,2024-12-12 11:20:08
1197,24920,174,1023,644,3.07,227.32,39.9,233,25.83,551.17,4180,4180,4180,2024-12-12 11:25:30
1198,24921,174,1023,646,3.04,276.39,37.9,233,26.5,551.15,4191,4191,4191,2024-12-12 11:30:53
1199,24922,174,1023,652,7.56,226.65,40.2,233,25.94,551.13,4186,4186,4186,2024-12-12 11:36:16
1200,24923,174,1023,657,3.93,232.8,39.1,233,25.8,551.09,4180,4180,4180,2024-12-12 11:41:39
1201,24924,174,1023,659,5.84,214.09,36.3,233,25.91,551.12,4153,4153,4153,2024-12-12 11:47:02
1202,24925,173,1023,655,4.93,216.66,36.4,233,25.92,551.0,4158,4158,4158,2024-12-12 11:52:25
1203,24926,174,1023,642,6.59,282.5,38.3,233,26.34,550.85,4158,4158,4158,2024-12-12 11:57:49
1204,24927,173,1023,649,8.4,274.04,38.4,233,26.39,550.86,4191,4191,4191,2024-12-12 12:03:12
1205,24928,174,1023,647,5.1,266.39,37.4,233,26.46,550.74,4120,4120,4120,2024-12-12 12:08:35
1206,24929,174,1023,650,8.78,208.24,34.8,233,25.95,550.71,4180,4180,4180,2024-12-12 12:13:58
1207,24930,174,1023,647,11.56,195.7,33.5,233,25.98,550.68,4180,4180,4180,2024-12-12 12:19:22
1208,24931,174,1023,646,5.21,237.71,33.5,233,26.58,550.48,4164,4164,4164,2024-12-12 12:24:45
1209,24932,174,1023,652,5.22,268.58,38.1,233,27.09,550.35,4164,4164,4164,2024-12-12 12:30:08
1210,24933,174,1023,652,8.76,283.57,34.1,233,27.23,550.33,4186,4186,4186,2024-12-12 12:35:32
1211,24934,174,1023,649,6.24,240.09,34.4,233,27.21,550.29,4180,4180,4180,2024-12-12 12:40:56
1212,24935,174,1023,646,8.9,271.25,36.0,233,27.03,550.2,4153,4153,4153,2024-12-12 12:46:19
1213,24936,174,1023,645,8.7,295.42,35.5,233,27.39,550.19,4180,4180,4180,2024-12-12 12:51:42
1214,24937,174,1023,642,5.86,272.7,34.0,233,27.5,550.17,4191,4191,4191,2024-12-12 12:57:06
1215,24938,174,1023,635,9.87,280.09,32.9,233,27.66,550.25,4180,4180,4180,2024-12-12 13:02:29
1216,24939,174,1023,630,11.78,292.51,32.9,233,26.05,550.19,4180,4180,4180,2024-12-12 13:07:53
1217,24940,175,1023,629,9.12,270.84,33.2,233,25.29,550.08,4180,4180,4180,2024-12-12 13:13:16
1218,24941,175,1023,630,7.82,258.15,33.8,233,25.53,549.96,4153,4153,4153,2024-12-12 13:18:39
1219,24942,176,1023,634,11.59,290.46,30.9,233,25.52,549.91,4175,4175,4175,2024-12-12 13:24:03
1220,24943,176,1023,639,11.51,282.95,30.2,233,25.88,549.75,4180,4180,4180,2024-12-12 13:29:26
1221,24944,176,1023,642,10.98,288.81,31.4,233,26.14,549.61,4191,4191,4191,2024-12-12 13:34:49
1222,24945,175,1023,652,9.29,284.71,32.3,233,26.22,549.48,4186,4186,4186,2024-12-12 13:40:13
1223,24946,176,1023,658,15.77,295.2,32.7,233,26.33,549.31,4180,4180,4180,2024-12-12 13:45:36
1224,24947,174,1023,665,14.23,294.32,33.1,233,26.66,549.11,4158,4158,4158,2024-12-12 13:50:59
1225,24948,172,1023,665,13.29,276.53,33.3,233,26.98,549.03,4109,4109,4109,2024-12-12 13:56:23
1226,24949,170,1023,668,11.18,287.58,34.4,233,28.53,548.73,4191,4191,4191,2024-12-12 14:01:47
1227,24950,170,1023,672,14.7,290.9,34.1,233,28.57,548.63,4186,4186,4186,2024-12-12 14:07:10
1228,24951,170,1023,674,9.89,307.49,34.4,233,28.95,548.5,4186,4186,4186,2024-12-12 14:12:34
1229,24952,169,1023,666,12.54,284.67,33.3,233,28.87,548.5,4164,4164,4164,2024-12-12 14:17:58
1230,24953,169,1023,659,14.1,296.38,33.2,233,28.73,548.56,4180,4180,4180,2024-12-12 14:23:22
1231,24954,169,1023,654,8.71,295.05,32.5,233,29.37,548.51,4169,4169,4169,2024-12-12 14:28:45
1232,24955,168,1023,645,15.29,285.03,32.8,233,28.97,548.49,4197,4197,4197,2024-12-12 14:34:08
1233,24956,169,1023,638,20.64,285.36,36.2,233,26.77,548.54,4186,4186,4186,2024-12-12 14:39:32
1234,24957,170,1023,634,20.9,286.33,36.1,233,26.18,548.42,4180,4180,4180,2024-12-12 14:44:55
1235,24958,171,1023,626,16.51,285.77,35.3,233,26.23,548.38,4180,4180,4180,2024-12-12 14:50:18
1236,24959,171,1023,617,24.44,284.74,38.2,233,25.45,548.36,4153,4153,4153,2024-12-12 14:55:41
1237,24960,173,1023,621,22.83,285.1,36.7,233,25.3,548.35,4180,4180,4180,2024-12-12 15:01:04
1238,24961,173,1023,615,14.36,306.68,36.3,233,25.64,548.32,4175,4175,4175,2024-12-12 15:06:28
1239,24962,174,1023,620,15.98,293.54,36.0,233,25.74,548.22,4191,4191,4191,2024-12-12 15:11:51
1240,24963,174,1023,622,16.39,289.57,37.1,233,25.6,548.14,4180,4180,4180,2024-12-12 15:17:15
1241,24964,174,1023,602,22.89,280.46,37.4,233,25.34,548.12,4153,4153,4153,2024-12-12 15:22:38
1242,24965,174,1023,561,24.55,276.01,38.6,233,25.02,548.08,4180,4180,4180,2024-12-12 15:28:01
1243,24966,175,1023,553,17.89,282.73,38.9,233,24.62,548.07,4158,4158,4158,2024-12-12 15:33:25
1244,24967,175,1023,526,9.84,307.96,37.5,233,24.58,548.03,4180,4180,4180,2024-12-12 15:38:48
1245,24968,175,1023,546,9.83,298.51,37.8,233,24.66,547.98,4175,4175,4175,2024-12-12 15:44:12
1246,24969,176,1023,550,9.73,307.25,37.2,233,24.89,547.95,4191,4191,4191,2024-12-12 15:49:35
1247,24970,175,1023,548,10.06,288.81,36.6,233,24.82,547.97,4175,4175,4175,2024-12-12 15:54:59
1248,24971,176,1023,547,11.92,276.69,36.3,233,24.91,547.95,4180,4180,4180,2024-12-12 16:00:21
1249,24972,175,1023,523,8.55,290.74,34.7,233,24.95,547.91,4153,4153,4153,2024-12-12 16:05:45
1250,24973,176,1023,506,4.27,285.89,34.7,233,24.86,547.86,4175,4175,4175,2024-12-12 16:11:08
1251,24974,175,1023,505,0.07,266.85,34.8,233,24.86,547.86,4175,4175,4175,2024-12-12 16:16:31
1252,24975,176,1023,513,6.51,285.05,35.7,233,24.71,547.77,4191,4191,4191,2024-12-12 16:21:54
1253,24976,175,1023,759,5.11,290.36,35.8,233,24.7,547.73,4153,4153,4153,2024-12-12 16:27:17
1254,24977,176,1023,500,3.95,282.43,37.1,233,24.56,547.77,4114,4114,4114,2024-12-12 16:32:41
1255,24978,176,1023,507,1.67,276.14,36.1,233,24.69,547.81,4175,4175,4175,2024-12-12 16:38:04
1256,24979,176,1023,512,6.36,306.61,36.9,233,24.77,547.83,4175,4175,4175,2024-12-12 16:43:28
1257,24980,176,1023,257,3.7,295.63,37.0,233,24.66,547.77,4169,4169,4169,2024-12-12 16:48:51
1258,24981,176,1023,497,5.04,305.18,35.8,233,24.62,547.76,4186,4186,4186,2024-12-12 16:54:14
1259,24982,176,1023,484,0.64,289.97,35.9,233,24.47,547.73,4169,4169,4169,2024-12-12 16:59:37
1260,24983,177,1023,487,0.0,289.97,35.2,233,24.48,547.71,4180,4180,4180,2024-12-12 17:05:01
1261,24984,177,1023,489,0.0,289.97,34.9,233,24.36,547.65,4147,4147,4147,2024-12-12 17:10:24
1262,24985,177,1023,482,0.0,202.5,34.0,233,24.4,547.64,4175,4175,4175,2024-12-12 17:15:47
1263,24986,177,1023,479,0.0,202.5,35.0,233,24.37,547.64,4186,4186,4186,2024-12-12 17:21:09
1264,24987,177,1023,481,0.0,202.5,34.2,233,24.29,547.62,4175,4175,4175,2024-12-12 17:26:32
1265,24988,177,1023,482,0.0,202.5,34.3,233,24.31,547.67,4164,4164,4164,2024-12-12 17:31:55
1266,24989,177,1023,488,0.0,202.5,35.7,233,24.39,547.68,4158,4158,4158,2024-12-12 17:37:19
1267,24990,177,1023,469,0.0,202.5,35.9,233,24.64,547.64,4114,4114,4114,2024-12-12 17:42:42
1268,24991,177,1023,452,0.0,202.5,36.7,233,24.5,547.63,4180,4180,4180,2024-12-12 17:48:06
1269,24992,177,1023,428,0.0,202.5,36.6,233,24.14,547.59,4186,4186,4186,2024-12-12 17:53:29
1270,24993,177,1023,412,0.0,202.5,36.8,233,23.71,547.61,4191,4191,4191,2024-12-12 17:58:52
1271,24994,178,1023,397,0.0,202.5,37.2,233,23.39,547.69,4175,4175,4175,2024-12-12 18:04:15
1272,24995,178,1023,380,2.31,296.1,39.1,233,23.01,547.72,4164,4164,4164,2024-12-12 18:09:38
1273,24996,178,1023,357,5.44,300.02,39.6,233,22.51,547.76,4186,4186,4186,2024-12-12 18:15:01
1274,24997,179,1023,333,5.82,306.87,39.5,233,22.13,547.78,4186,4186,4186,2024-12-12 18:20:25
1275,24998,179,1023,308,5.3,301.44,39.4,233,21.71,547.72,4186,4186,4186,2024-12-12 18:25:49
1276,24999,179,1023,283,3.37,298.1,41.6,233,21.45,547.77,4186,4186,4186,2024-12-12 18:31:12
1277,25000,179,1023,501,3.52,283.72,42.7,233,21.67,547.73,4180,4180,4180,2024-12-12 18:36:34
1278,25001,179,1023,204,10.59,271.67,42.7,233,21.96,547.82,4175,4175,4175,2024-12-12 18:41:58
1279,25002,179,1023,152,8.93,281.52,42.8,233,21.86,547.85,4175,4175,4175,2024-12-12 18:47:20
1280,25003,179,1023,113,10.28,284.23,40.0,233,22.04,547.9,4175,4175,4175,2024-12-12 18:52:43
1281,25004,178,1023,85,9.82,293.04,39.1,233,22.11,547.94,4153,4153,4153,2024-12-12 18:58:07
1282,25005,177,1023,64,9.72,287.94,39.4,233,22.2,547.96,4153,4153,4153,2024-12-12 19:03:30
1283,25006,177,1023,32,10.0,292.44,39.8,233,22.07,548.0,4147,4147,4147,2024-12-12 19:08:53
1284,25007,177,1023,22,9.64,282.85,40.0,233,21.82,548.04,4169,4169,4169,2024-12-12 19:14:16
1285,25008,177,1023,17,8.13,281.73,40.5,233,21.71,548.11,4175,4175,4175,2024-12-12 19:19:39
1286,25009,177,1023,14,5.98,286.54,41.7,233,21.41,548.18,4169,4169,4169,2024-12-12 19:25:03
1287,25010,177,1023,13,9.06,285.76,41.1,233,21.37,548.2,4169,4169,4169,2024-12-12 19:30:26
1288,25011,177,1023,13,10.8,285.04,41.7,233,21.51,548.19,4169,4169,4169,2024-12-12 19:35:49
1289,25012,177,1023,12,10.31,290.49,41.5,233,21.36,548.21,4164,4164,4164,2024-12-12 19:41:12
1290,25013,177,1023,12,12.92,294.04,40.9,233,21.74,548.19,4164,4164,4164,2024-12-12 19:46:35
1291,25014,177,1023,12,9.75,286.94,40.7,233,21.82,548.22,4142,4142,4142,2024-12-12 19:51:58
1292,25015,177,1023,12,12.29,292.21,41.4,233,21.71,548.26,4136,4136,4136,2024-12-12 19:57:22
1293,25016,177,1023,13,13.81,288.96,41.8,233,21.51,548.33,4164,4164,4164,2024-12-12 20:02:45
1294,25017,177,1023,12,15.48,284.32,41.1,233,21.59,548.32,4164,4164,4164,2024-12-12 20:08:07
1295,25018,178,1023,13,6.59,293.94,40.3,233,21.48,548.36,4158,4158,4158,2024-12-12 20:13:30
1296,25019,177,1023,13,6.36,308.02,42.8,233,20.94,548.47,4147,4147,4147,2024-12-12 20:18:54
1297,25020,178,1023,13,2.45,173.58,46.1,233,20.08,548.54,4153,4153,4153,2024-12-12 20:24:16
1298,25021,178,1023,13,2.27,154.49,46.8,233,19.66,548.58,4147,4147,4147,2024-12-12 20:29:39
1299,25022,178,1023,13,2.17,254.87,48.4,233,19.32,548.67,4153,4153,4153,2024-12-12 20:35:02
1300,25023,179,1023,13,1.08,298.86,49.0,233,18.82,548.68,4131,4131,4131,2024-12-12 20:40:25
1301,25024,179,1023,13,0.35,329.67,27.7,233,18.25,548.71,4153,4153,4153,2024-12-12 20:45:48
1302,25025,179,1023,13,1.44,175.04,51.7,233,18.08,548.81,4125,4125,4125,2024-12-12 20:51:11
1303,25026,179,1023,13,3.93,171.18,41.5,233,19.84,548.75,4087,4087,4087,2024-12-12 20:56:34
1304,25027,179,1023,13,9.42,144.18,43.0,233,20.25,548.83,4147,4147,4147,2024-12-12 21:01:57
1305,25028,179,1023,12,4.34,144.15,42.8,233,20.14,548.88,4147,4147,4147,2024-12-12 21:07:20
1306,25029,179,1023,12,1.97,114.18,46.8,233,19.64,549.0,4136,4136,4136,2024-12-12 21:12:43
